"ID ";"Business line";"Ad channel";"Revenues";"Costs";"Country";"Currency";"Date";"Client";"Points of sale";"Connected points"
"031/18";"MAINTENANCE";;67218;60496;"ES";"EUR";22/10/2012;"CO S.A.";10;13
"031/18";"SOFTWARE";;16306;8153;"ES";"EUR";22/10/2012;"CO S.A.";8;18
"031/18";"CONTENT";;5999;3000;"ES";"EUR";22/10/2012;"CO S.A.";4;8
"031/18";"ADVERTISING";"Canal Azul";4;3;"ES";"EUR";22/10/2012;"CO S.A.";5;19
"031/18";"ADVERTISING";"Canal Verde";4;3;"ES";"EUR";22/10/2012;"CO S.A.";5;20
"031/18";"ADVERTISING";"Canal Rojo";4;3;"ES";"EUR";22/10/2012;"CO S.A.";1;13
"031/19";"HARDWARE";;62891;61633;"ES";"EUR";30/10/2013;"MO S.L.";6;17
"031/19";"INSTALLATION";;158418;145745;"ES";"EUR";30/10/2013;"MO S.L.";3;28
"031/19";"MAINTENANCE";;9353;8418;"ES";"EUR";30/10/2013;"MO S.L.";6;24
"031/19";"SOFTWARE";;4211;2106;"ES";"EUR";30/10/2013;"MO S.L.";8;29
"032/18";"HARDWARE";;116141;113818;"ES";"EUR";22/10/2012;"CO S.A.";8;18
"032/18";"INSTALLATION";;8874;8164;"ES";"EUR";22/10/2012;"CO S.A.";6;26
"032/18";"MAINTENANCE";;67218;60496;"ES";"EUR";22/10/2012;"CO S.A.";2;4
"032/18";"SOFTWARE";;16306;8153;"ES";"EUR";22/10/2012;"CO S.A.";3;8
"032/18";"CONTENT";;5999;3000;"ES";"EUR";22/10/2012;"CO S.A.";5;8
"032/18";"ADVERTISING";"Canal Azul";4;3;"ES";"EUR";22/10/2012;"CO S.A.";8;26
"032/18";"ADVERTISING";"Canal Verde";4;3;"ES";"EUR";22/10/2012;"CO S.A.";10;11
"032/18";"ADVERTISING";"Canal Rojo";4;3;"ES";"EUR";22/10/2012;"CO S.A.";5;13
"032/19";"HARDWARE";;33627;32954;"CO";"Peso CO";30/10/2013;"GOSLERO";9;28
"032/19";"INSTALLATION";;67840;62413;"CO";"Peso CO";30/10/2013;"GOSLERO";4;18
"032/19";"MAINTENANCE";;9353;8418;"CO";"Peso CO";30/10/2013;"GOSLERO";4;12
"032/19";"SOFTWARE";;4211;2106;"CO";"Peso CO";30/10/2013;"GOSLERO";8;27
"033/18";"HARDWARE";;116141;113818;"ES";"EUR";22/10/2012;"CO S.A.";1;14
"033/18";"INSTALLATION";;8874;8164;"ES";"EUR";22/10/2012;"CO S.A.";10;16
"033/18";"MAINTENANCE";;67218;60496;"ES";"EUR";22/10/2012;"CO S.A.";3;19
"033/18";"SOFTWARE";;16306;8153;"ES";"EUR";22/10/2012;"CO S.A.";9;11
"033/18";"CONTENT";;5999;3000;"ES";"EUR";22/10/2012;"CO S.A.";5;10
"033/18";"ADVERTISING";"Canal Azul";4;3;"ES";"EUR";22/10/2012;"CO S.A.";9;10
"033/18";"ADVERTISING";"Canal Verde";4;3;"ES";"EUR";22/10/2012;"CO S.A.";2;2
"033/18";"ADVERTISING";"Canal Rojo";4;3;"ES";"EUR";22/10/2012;"CO S.A.";4;14
"033/19";"HARDWARE";;33473;32804;"MX";"Peso MX";30/10/2013;"CUENTRO";9;28
"033/19";"INSTALLATION";;189308;174163;"MX";"Peso MX";30/10/2013;"CUENTRO";5;21
"033/19";"MAINTENANCE";;9353;8418;"MX";"Peso MX";30/10/2013;"CUENTRO";4;14
"033/19";"SOFTWARE";;4211;2106;"MX";"Peso MX";30/10/2013;"CUENTRO";4;16
"034/18";"HARDWARE";;116141;113818;"ES";"EUR";22/10/2012;"CO S.A.";5;22
"034/18";"INSTALLATION";;8874;8164;"ES";"EUR";22/10/2012;"CO S.A.";2;15
"034/18";"MAINTENANCE";;67218;60496;"ES";"EUR";22/10/2012;"CO S.A.";1;22
"034/18";"SOFTWARE";;16306;8153;"ES";"EUR";22/10/2012;"CO S.A.";10;21
"034/18";"CONTENT";;5999;3000;"ES";"EUR";22/10/2012;"CO S.A.";1;5
"034/18";"ADVERTISING";"Canal Azul";4;3;"ES";"EUR";22/10/2012;"CO S.A.";8;27
"034/18";"ADVERTISING";"Canal Verde";4;3;"ES";"EUR";22/10/2012;"CO S.A.";4;10
"034/18";"ADVERTISING";"Canal Rojo";4;3;"ES";"EUR";22/10/2012;"CO S.A.";2;28
"034/19";"HARDWARE";;1322678;1296224;"IT";"EUR";30/10/2013;"FO S.L.";10;17
"034/19";"INSTALLATION";;1311722;1206785;"IT";"EUR";30/10/2013;"FO S.L.";8;23
"035/18";"HARDWARE";;116141;113818;"ES";"EUR";22/10/2012;"CO S.A.";1;30
"035/18";"INSTALLATION";;8874;8164;"ES";"EUR";22/10/2012;"CO S.A.";2;16
"035/18";"MAINTENANCE";;67218;60496;"ES";"EUR";22/10/2012;"CO S.A.";2;15
"035/18";"SOFTWARE";;16306;8153;"ES";"EUR";22/10/2012;"CO S.A.";7;9
"035/18";"CONTENT";;5999;3000;"ES";"EUR";22/10/2012;"CO S.A.";8;13
"035/18";"ADVERTISING";"Canal Azul";4;3;"ES";"EUR";22/10/2012;"CO S.A.";7;21
"035/18";"ADVERTISING";"Canal Verde";4;3;"ES";"EUR";22/10/2012;"CO S.A.";10;21
"035/18";"ADVERTISING";"Canal Rojo";4;3;"ES";"EUR";22/10/2012;"CO S.A.";8;19
"035/19";"CONTENT";;8166649;4083324;"IT";"EUR";30/10/2013;"FO S.L.";3;9
"036/18";"HARDWARE";;116141;113818;"ES";"EUR";22/10/2012;"CO S.A.";1;5
"036/18";"INSTALLATION";;8874;8164;"ES";"EUR";22/10/2012;"CO S.A.";1;4
"036/18";"MAINTENANCE";;67218;60496;"ES";"EUR";22/10/2012;"CO S.A.";10;18
"036/18";"SOFTWARE";;16306;8153;"ES";"EUR";22/10/2012;"CO S.A.";9;22
"036/18";"CONTENT";;5999;3000;"ES";"EUR";22/10/2012;"CO S.A.";1;29
"036/18";"ADVERTISING";"Canal Azul";4;3;"ES";"EUR";22/10/2012;"CO S.A.";7;30
"036/18";"ADVERTISING";"Canal Verde";4;3;"ES";"EUR";22/10/2012;"CO S.A.";1;17
"036/18";"ADVERTISING";"Canal Rojo";4;3;"ES";"EUR";22/10/2012;"CO S.A.";5;23
"036/19";"CONTENT";;776678;388339;"ES";"EUR";30/10/2013;"BES.A.U";6;27
"037/18";"HARDWARE";;116141;113818;"ES";"EUR";24/10/2012;"CO S.A.";4;20
"037/18";"INSTALLATION";;8874;8164;"ES";"EUR";24/10/2012;"CO S.A.";6;6
"037/18";"MAINTENANCE";;67218;60496;"ES";"EUR";24/10/2012;"CO S.A.";1;28
"037/18";"SOFTWARE";;16306;8153;"ES";"EUR";24/10/2012;"CO S.A.";3;10
"037/18";"CONTENT";;5999;3000;"ES";"EUR";24/10/2012;"CO S.A.";9;10
"037/18";"ADVERTISING";"Canal Azul";4;3;"ES";"EUR";24/10/2012;"CO S.A.";10;19
"037/18";"ADVERTISING";"Canal Verde";4;3;"ES";"EUR";24/10/2012;"CO S.A.";6;11
"037/18";"ADVERTISING";"Canal Rojo";4;3;"ES";"EUR";24/10/2012;"CO S.A.";6;9
"037/19";"CONTENT";;1099898;549949;"ES";"EUR";30/10/2013;"DI S.A.";8;23
"038/18";"HARDWARE";;116141;113818;"ES";"EUR";25/10/2012;"CO S.A.";1;6
"038/18";"INSTALLATION";;8874;8164;"ES";"EUR";25/10/2012;"CO S.A.";1;13
"038/18";"MAINTENANCE";;67218;60496;"ES";"EUR";25/10/2012;"CO S.A.";4;10
"038/18";"SOFTWARE";;16306;8153;"ES";"EUR";25/10/2012;"CO S.A.";8;29
"038/18";"CONTENT";;5999;3000;"ES";"EUR";25/10/2012;"CO S.A.";3;23
"038/18";"ADVERTISING";"Canal Azul";4;3;"ES";"EUR";25/10/2012;"CO S.A.";10;15
"038/18";"ADVERTISING";"Canal Verde";4;3;"ES";"EUR";25/10/2012;"CO S.A.";5;8
"038/18";"ADVERTISING";"Canal Rojo";4;3;"ES";"EUR";25/10/2012;"CO S.A.";9;27
"038/19";"SOFTWARE";;1582;791;"CO";"Peso CO";30/10/2013;"GE.L.U.";5;17
"039/18";"HARDWARE";;116141;113818;"ES";"EUR";25/10/2012;"CO S.A.";4;17
"039/18";"INSTALLATION";;8874;8164;"ES";"EUR";25/10/2012;"CO S.A.";8;12
"039/18";"MAINTENANCE";;67218;60496;"ES";"EUR";25/10/2012;"CO S.A.";7;13
"039/18";"SOFTWARE";;16306;8153;"ES";"EUR";25/10/2012;"CO S.A.";7;22
"039/18";"CONTENT";;5999;3000;"ES";"EUR";25/10/2012;"CO S.A.";9;24
"039/18";"ADVERTISING";"Canal Azul";4;3;"ES";"EUR";25/10/2012;"CO S.A.";7;15
"039/18";"ADVERTISING";"Canal Verde";4;3;"ES";"EUR";25/10/2012;"CO S.A.";1;29
"039/18";"ADVERTISING";"Canal Rojo";4;3;"ES";"EUR";25/10/2012;"CO S.A.";2;4
"039/19";"CONTENT";;254514;127257;"MX";"Peso MX";30/10/2013;"Gm S. A";4;28
"040/18";"HARDWARE";;116141;113818;"ES";"EUR";25/10/2012;"CO S.A.";5;13
"040/18";"INSTALLATION";;8874;8164;"ES";"EUR";25/10/2012;"CO S.A.";4;7
"040/18";"MAINTENANCE";;67218;60496;"ES";"EUR";25/10/2012;"CO S.A.";9;13
"040/18";"SOFTWARE";;16306;8153;"ES";"EUR";25/10/2012;"CO S.A.";6;8
"040/18";"CONTENT";;5999;3000;"ES";"EUR";25/10/2012;"CO S.A.";1;21
"040/18";"ADVERTISING";"Canal Azul";4;3;"ES";"EUR";25/10/2012;"CO S.A.";10;19
"040/18";"ADVERTISING";"Canal Verde";4;3;"ES";"EUR";25/10/2012;"CO S.A.";8;23
"040/18";"ADVERTISING";"Canal Rojo";4;3;"ES";"EUR";25/10/2012;"CO S.A.";5;13
"040/19";"CONTENT";;298509;149255;"ES";"EUR";30/10/2013;"RE.L.U.";6;17
"041/18";"HARDWARE";;116141;113818;"ES";"EUR";29/10/2012;"CO S.A.";5;26
"041/18";"INSTALLATION";;8874;8164;"ES";"EUR";29/10/2012;"CO S.A.";2;30
"041/18";"MAINTENANCE";;67218;60496;"ES";"EUR";29/10/2012;"CO S.A.";3;25
"041/18";"SOFTWARE";;16306;8153;"ES";"EUR";29/10/2012;"CO S.A.";7;27
"041/18";"CONTENT";;5999;3000;"ES";"EUR";29/10/2012;"CO S.A.";2;5
"041/18";"ADVERTISING";"Canal Azul";4;3;"ES";"EUR";29/10/2012;"CO S.A.";8;28
"041/18";"ADVERTISING";"Canal Verde";4;3;"ES";"EUR";29/10/2012;"CO S.A.";6;29
"041/18";"ADVERTISING";"Canal Rojo";4;3;"ES";"EUR";29/10/2012;"CO S.A.";8;23
"041/19";"ADVERTISING";"Canal Rojo";18776622;12204804;"CO";"Peso CO";30/10/2013;"PO.A.U.";3;24
"042/18";"HARDWARE";;116141;113818;"ES";"EUR";29/10/2012;"CO S.A.";9;19
"042/18";"INSTALLATION";;8874;8164;"ES";"EUR";29/10/2012;"CO S.A.";5;12
"042/18";"MAINTENANCE";;67218;60496;"ES";"EUR";29/10/2012;"CO S.A.";3;9
"042/18";"SOFTWARE";;16306;8153;"ES";"EUR";29/10/2012;"CO S.A.";4;20
"042/18";"CONTENT";;5999;3000;"ES";"EUR";29/10/2012;"CO S.A.";7;24
"042/18";"ADVERTISING";"Canal Azul";4;3;"ES";"EUR";29/10/2012;"CO S.A.";9;14
"042/18";"ADVERTISING";"Canal Verde";4;3;"ES";"EUR";29/10/2012;"CO S.A.";6;9
"042/18";"ADVERTISING";"Canal Rojo";4;3;"ES";"EUR";29/10/2012;"CO S.A.";8;29
"042/19";"ADVERTISING";"Canal Rojo";704637;458014;"IT";"EUR";30/10/2013;"SCERICA";5;6
"043/18";"HARDWARE";;116141;113818;"ES";"EUR";29/10/2012;"ROS.L. ";3;29
"043/18";"INSTALLATION";;137825;126799;"ES";"EUR";29/10/2012;"ROS.L. ";1;8
"043/18";"MAINTENANCE";;67218;60496;"ES";"EUR";29/10/2012;"ROS.L. ";9;26
"043/18";"SOFTWARE";;16306;8153;"ES";"EUR";29/10/2012;"ROS.L. ";5;11
"043/18";"CONTENT";;5999;3000;"ES";"EUR";29/10/2012;"ROS.L. ";3;19
"043/18";"ADVERTISING";"Canal Azul";4;3;"ES";"EUR";29/10/2012;"ROS.L. ";1;24
"043/18";"ADVERTISING";"Canal Verde";4;3;"ES";"EUR";29/10/2012;"ROS.L. ";8;8
"043/18";"ADVERTISING";"Canal Rojo";4;3;"ES";"EUR";29/10/2012;"ROS.L. ";4;9
"043/19";"HARDWARE";;585885;574168;"ES";"EUR";30/10/2013;"CO S.A.";2;20
"043/19";"INSTALLATION";;16306;15001;"ES";"EUR";30/10/2013;"CO S.A.";2;11
"044/18";"HARDWARE";;4;4;"ES";"EUR";29/10/2012;"ROS.L. ";5;13
"044/18";"INSTALLATION";;4;4;"ES";"EUR";29/10/2012;"ROS.L. ";7;14
"044/18";"MAINTENANCE";;1311147;1180032;"ES";"EUR";29/10/2012;"ROS.L. ";1;22
"044/18";"SOFTWARE";;47057588;23528794;"ES";"EUR";29/10/2012;"ROS.L. ";8;21
"044/18";"CONTENT";;4;2;"ES";"EUR";29/10/2012;"ROS.L. ";10;22
"044/18";"ADVERTISING";"Canal Azul";4;3;"ES";"EUR";29/10/2012;"ROS.L. ";4;25
"044/18";"ADVERTISING";"Canal Verde";4;3;"ES";"EUR";29/10/2012;"ROS.L. ";9;15
"044/18";"ADVERTISING";"Canal Rojo";4;3;"ES";"EUR";29/10/2012;"ROS.L. ";9;24
"044/19";"ADVERTISING";"Canal Azul";355;231;"CO";"Peso CO";30/10/2013;"MOZALEZ";5;12
"045/18";"HARDWARE";;284049;278368;"ES";"EUR";29/10/2012;"ROS.L. ";6;20
"045/18";"INSTALLATION";;35337;32510;"ES";"EUR";29/10/2012;"ROS.L. ";7;23
"045/18";"MAINTENANCE";;46129;41516;"ES";"EUR";29/10/2012;"ROS.L. ";10;21
"045/18";"SOFTWARE";;497664;248832;"ES";"EUR";29/10/2012;"ROS.L. ";9;23
"045/18";"CONTENT";;4;2;"ES";"EUR";29/10/2012;"ROS.L. ";1;12
"045/18";"ADVERTISING";"Canal Azul";4;3;"ES";"EUR";29/10/2012;"ROS.L. ";7;9
"045/18";"ADVERTISING";"Canal Verde";4;3;"ES";"EUR";29/10/2012;"ROS.L. ";5;12
"045/18";"ADVERTISING";"Canal Rojo";4;3;"ES";"EUR";29/10/2012;"ROS.L. ";7;19
"045/19";"ADVERTISING";"Canal Azul";7977;5185;"IT";"EUR";01/11/2013;"IN.L.U.";7;7
"046/18";"HARDWARE";;220266;215861;"CO";"Peso CO";30/10/2012;"CA S.A.";1;23
"046/18";"INSTALLATION";;33168;30514;"CO";"Peso CO";30/10/2012;"CA S.A.";10;17
"046/18";"MAINTENANCE";;9516;8564;"CO";"Peso CO";30/10/2012;"CA S.A.";8;30
"046/18";"SOFTWARE";;285837;142919;"CO";"Peso CO";30/10/2012;"CA S.A.";3;24
"046/18";"CONTENT";;4;2;"CO";"Peso CO";30/10/2012;"CA S.A.";1;27
"046/18";"ADVERTISING";"Canal Azul";4;3;"CO";"Peso CO";30/10/2012;"CA S.A.";2;21
"046/18";"ADVERTISING";"Canal Verde";4;3;"CO";"Peso CO";30/10/2012;"CA S.A.";1;26
"046/18";"ADVERTISING";"Canal Rojo";4;3;"CO";"Peso CO";30/10/2012;"CA S.A.";6;30
"046/19";"ADVERTISING";"Canal Azul";44701;29056;"MX";"Peso MX";01/11/2013;"EMADERA";8;19
"047/18";"HARDWARE";;220266;215861;"CO";"Peso CO";30/10/2012;"CA S.A.";6;30
"047/18";"INSTALLATION";;33168;30514;"CO";"Peso CO";30/10/2012;"CA S.A.";8;16
"047/18";"MAINTENANCE";;9516;8564;"CO";"Peso CO";30/10/2012;"CA S.A.";8;29
"047/18";"SOFTWARE";;285837;142919;"CO";"Peso CO";30/10/2012;"CA S.A.";9;9
"047/18";"CONTENT";;4;2;"CO";"Peso CO";30/10/2012;"CA S.A.";10;25
"047/18";"ADVERTISING";"Canal Azul";4;3;"CO";"Peso CO";30/10/2012;"CA S.A.";9;16
"047/18";"ADVERTISING";"Canal Verde";4;3;"CO";"Peso CO";30/10/2012;"CA S.A.";5;9
"047/18";"ADVERTISING";"Canal Rojo";4;3;"CO";"Peso CO";30/10/2012;"CA S.A.";7;15
"047/19";"ADVERTISING";"Canal Azul";7366;4788;"MX";"Peso MX";01/11/2013;"BEERREZ";3;21
"048/18";"HARDWARE";;220266;215861;"CO";"Peso CO";30/10/2012;"CA S.A.";5;17
"048/18";"INSTALLATION";;33168;30514;"CO";"Peso CO";30/10/2012;"CA S.A.";2;29
"048/18";"MAINTENANCE";;9516;8564;"CO";"Peso CO";30/10/2012;"CA S.A.";2;28
"048/18";"SOFTWARE";;285837;142919;"CO";"Peso CO";30/10/2012;"CA S.A.";9;26
"048/18";"CONTENT";;4;2;"CO";"Peso CO";30/10/2012;"CA S.A.";2;8
"048/18";"ADVERTISING";"Canal Azul";4;3;"CO";"Peso CO";30/10/2012;"CA S.A.";2;17
"048/18";"ADVERTISING";"Canal Verde";4;3;"CO";"Peso CO";30/10/2012;"CA S.A.";8;23
"048/18";"ADVERTISING";"Canal Rojo";4;3;"CO";"Peso CO";30/10/2012;"CA S.A.";8;25
"048/19";"ADVERTISING";"Canal Azul";16306;10599;"IT";"EUR";01/11/2013;"PANCHEZ";8;25
"049/18";"HARDWARE";;116141;113818;"ES";"EUR";30/10/2012;"CO S.A.";7;12
"049/18";"INSTALLATION";;8874;8164;"ES";"EUR";30/10/2012;"CO S.A.";4;27
"049/18";"MAINTENANCE";;67218;60496;"ES";"EUR";30/10/2012;"CO S.A.";4;22
"049/18";"SOFTWARE";;16306;8153;"ES";"EUR";30/10/2012;"CO S.A.";2;12
"049/18";"CONTENT";;5999;3000;"ES";"EUR";30/10/2012;"CO S.A.";4;17
"049/18";"ADVERTISING";"Canal Azul";4;3;"ES";"EUR";30/10/2012;"CO S.A.";1;8
"049/18";"ADVERTISING";"Canal Verde";4;3;"ES";"EUR";30/10/2012;"CO S.A.";5;12
"049/18";"ADVERTISING";"Canal Rojo";4;3;"ES";"EUR";30/10/2012;"CO S.A.";7;27
"049/19";"ADVERTISING";"Canal Azul";7366;4788;"ES";"EUR";01/11/2013;"DANOVAL";2;23
"050/18";"HARDWARE";;116141;113818;"ES";"EUR";30/10/2012;"CO S.A.";7;23
"050/18";"INSTALLATION";;8874;8164;"ES";"EUR";30/10/2012;"CO S.A.";8;15
"050/18";"MAINTENANCE";;67218;60496;"ES";"EUR";30/10/2012;"CO S.A.";7;20
"050/18";"SOFTWARE";;16306;8153;"ES";"EUR";30/10/2012;"CO S.A.";4;20
"050/18";"CONTENT";;5999;3000;"ES";"EUR";30/10/2012;"CO S.A.";9;22
"050/18";"ADVERTISING";"Canal Azul";4;3;"ES";"EUR";30/10/2012;"CO S.A.";2;18
"050/18";"ADVERTISING";"Canal Verde";4;3;"ES";"EUR";30/10/2012;"CO S.A.";4;20
"050/18";"ADVERTISING";"Canal Rojo";4;3;"ES";"EUR";30/10/2012;"CO S.A.";9;11
"050/19";"ADVERTISING";"Canal Azul";11398;7409;"CO";"Peso CO";01/11/2013;"THN INN";6;23
"051/18";"HARDWARE";;116141;113818;"ES";"EUR";30/10/2012;"CO S.A.";2;29
"051/18";"INSTALLATION";;8874;8164;"ES";"EUR";30/10/2012;"CO S.A.";9;13
"051/18";"MAINTENANCE";;67218;60496;"ES";"EUR";30/10/2012;"CO S.A.";1;24
"051/18";"SOFTWARE";;16306;8153;"ES";"EUR";30/10/2012;"CO S.A.";5;19
"051/18";"CONTENT";;5999;3000;"ES";"EUR";30/10/2012;"CO S.A.";10;30
"051/18";"ADVERTISING";"Canal Azul";4;3;"ES";"EUR";30/10/2012;"CO S.A.";8;29
"051/18";"ADVERTISING";"Canal Verde";4;3;"ES";"EUR";30/10/2012;"CO S.A.";7;20
"051/18";"ADVERTISING";"Canal Rojo";4;3;"ES";"EUR";30/10/2012;"CO S.A.";9;26
"051/19";"ADVERTISING";"Canal Azul";22090;14358;"MX";"Peso MX";01/11/2013;"HOURIAS";3;13
"052/18";"HARDWARE";;116141;113818;"ES";"EUR";30/10/2012;"CO S.A.";5;24
"052/18";"INSTALLATION";;8874;8164;"ES";"EUR";30/10/2012;"CO S.A.";1;22
"052/18";"MAINTENANCE";;67218;60496;"ES";"EUR";30/10/2012;"CO S.A.";9;13
"052/18";"SOFTWARE";;16306;8153;"ES";"EUR";30/10/2012;"CO S.A.";1;7
"052/18";"CONTENT";;5999;3000;"ES";"EUR";30/10/2012;"CO S.A.";3;30
"052/18";"ADVERTISING";"Canal Azul";4;3;"ES";"EUR";30/10/2012;"CO S.A.";8;19
"052/18";"ADVERTISING";"Canal Verde";4;3;"ES";"EUR";30/10/2012;"CO S.A.";2;15
"052/18";"ADVERTISING";"Canal Rojo";4;3;"ES";"EUR";30/10/2012;"CO S.A.";3;3
"052/19";"ADVERTISING";"Canal Azul";704637;458014;"IT";"EUR";01/11/2013;"ASARIOS";10;24
"053/18";"HARDWARE";;116141;113818;"ES";"EUR";30/10/2012;"CO S.A.";7;22
"053/18";"INSTALLATION";;8874;8164;"ES";"EUR";30/10/2012;"CO S.A.";10;10
"053/18";"MAINTENANCE";;67218;60496;"ES";"EUR";30/10/2012;"CO S.A.";2;29
"053/18";"SOFTWARE";;16306;8153;"ES";"EUR";30/10/2012;"CO S.A.";8;19
"053/18";"CONTENT";;5999;3000;"ES";"EUR";30/10/2012;"CO S.A.";10;13
"053/18";"ADVERTISING";"Canal Azul";4;3;"ES";"EUR";30/10/2012;"CO S.A.";9;19
"053/18";"ADVERTISING";"Canal Verde";4;3;"ES";"EUR";30/10/2012;"CO S.A.";6;23
"053/18";"ADVERTISING";"Canal Rojo";4;3;"ES";"EUR";30/10/2012;"CO S.A.";4;4
"053/19";"CONTENT";;99915;49957;"ES";"EUR";04/11/2013;"EXHCARE";7;30
"053/19";"ADVERTISING";"Canal Azul";6320665;4108432;"ES";"EUR";04/11/2013;"EXHCARE";8;8
"054/18";"HARDWARE";;116141;113818;"ES";"EUR";30/10/2012;"CO S.A.";6;8
"054/18";"INSTALLATION";;8874;8164;"ES";"EUR";30/10/2012;"CO S.A.";6;17
"054/18";"MAINTENANCE";;67218;60496;"ES";"EUR";30/10/2012;"CO S.A.";10;18
"054/18";"SOFTWARE";;16306;8153;"ES";"EUR";30/10/2012;"CO S.A.";10;18
"054/18";"CONTENT";;5999;3000;"ES";"EUR";30/10/2012;"CO S.A.";3;29
"054/18";"ADVERTISING";"Canal Azul";4;3;"ES";"EUR";30/10/2012;"CO S.A.";10;12
"054/18";"ADVERTISING";"Canal Verde";4;3;"ES";"EUR";30/10/2012;"CO S.A.";6;26
"054/18";"ADVERTISING";"Canal Rojo";4;3;"ES";"EUR";30/10/2012;"CO S.A.";8;25
"054/19";"ADVERTISING";"Canal Azul";125156;81351;"CO";"Peso CO";04/11/2013;"PU S.L.";6;21
"055/18";"HARDWARE";;116141;113818;"ES";"EUR";30/10/2012;"CO S.A.";10;17
"055/18";"INSTALLATION";;8874;8164;"ES";"EUR";30/10/2012;"CO S.A.";7;19
"055/18";"MAINTENANCE";;67218;60496;"ES";"EUR";30/10/2012;"CO S.A.";6;27
"055/18";"SOFTWARE";;16306;8153;"ES";"EUR";30/10/2012;"CO S.A.";9;16
"055/18";"CONTENT";;5999;3000;"ES";"EUR";30/10/2012;"CO S.A.";6;24
"055/18";"ADVERTISING";"Canal Azul";4;3;"ES";"EUR";30/10/2012;"CO S.A.";7;7
"055/18";"ADVERTISING";"Canal Verde";4;3;"ES";"EUR";30/10/2012;"CO S.A.";9;13
"055/18";"ADVERTISING";"Canal Rojo";4;3;"ES";"EUR";30/10/2012;"CO S.A.";3;4
"055/19";"SOFTWARE";;17;9;"CO";"Peso CO";04/11/2013;"TR S.L.";2;24
"056/18";"HARDWARE";;116141;113818;"ES";"EUR";30/10/2012;"CO S.A.";2;8
"056/18";"INSTALLATION";;8874;8164;"ES";"EUR";30/10/2012;"CO S.A.";3;25
"056/18";"MAINTENANCE";;67218;60496;"ES";"EUR";30/10/2012;"CO S.A.";1;5
"056/18";"SOFTWARE";;16306;8153;"ES";"EUR";30/10/2012;"CO S.A.";6;14
"056/18";"CONTENT";;5999;3000;"ES";"EUR";30/10/2012;"CO S.A.";6;8
"056/18";"ADVERTISING";"Canal Azul";4;3;"ES";"EUR";30/10/2012;"CO S.A.";9;20
"056/18";"ADVERTISING";"Canal Verde";4;3;"ES";"EUR";30/10/2012;"CO S.A.";10;15
"056/18";"ADVERTISING";"Canal Rojo";4;3;"ES";"EUR";30/10/2012;"CO S.A.";4;7
"056/19";"INSTALLATION";;97547;89743;"ES";"EUR";05/11/2013;"DI S.A.";10;21
"057/18";"HARDWARE";;116141;113818;"ES";"EUR";30/10/2012;"CO S.A.";4;22
"057/18";"INSTALLATION";;8874;8164;"ES";"EUR";30/10/2012;"CO S.A.";7;30
"057/18";"MAINTENANCE";;67218;60496;"ES";"EUR";30/10/2012;"CO S.A.";9;29
"057/18";"SOFTWARE";;16306;8153;"ES";"EUR";30/10/2012;"CO S.A.";3;30
"057/18";"CONTENT";;5999;3000;"ES";"EUR";30/10/2012;"CO S.A.";10;28
"057/18";"ADVERTISING";"Canal Azul";4;3;"ES";"EUR";30/10/2012;"CO S.A.";8;30
"057/18";"ADVERTISING";"Canal Verde";4;3;"ES";"EUR";30/10/2012;"CO S.A.";2;3
"057/18";"ADVERTISING";"Canal Rojo";4;3;"ES";"EUR";30/10/2012;"CO S.A.";1;12
"057/19";"INSTALLATION";;97547;89743;"ES";"EUR";05/11/2013;"DI S.A.";3;7
"058/18";"HARDWARE";;116141;113818;"ES";"EUR";30/10/2012;"CO S.A.";2;23
"058/18";"INSTALLATION";;8874;8164;"ES";"EUR";30/10/2012;"CO S.A.";3;25
"058/18";"MAINTENANCE";;67218;60496;"ES";"EUR";30/10/2012;"CO S.A.";7;8
"058/18";"SOFTWARE";;16306;8153;"ES";"EUR";30/10/2012;"CO S.A.";10;13
"058/18";"CONTENT";;5999;3000;"ES";"EUR";30/10/2012;"CO S.A.";5;12
"058/18";"ADVERTISING";"Canal Azul";4;3;"ES";"EUR";30/10/2012;"CO S.A.";1;24
"058/18";"ADVERTISING";"Canal Verde";4;3;"ES";"EUR";30/10/2012;"CO S.A.";10;14
"058/18";"ADVERTISING";"Canal Rojo";4;3;"ES";"EUR";30/10/2012;"CO S.A.";6;7
"058/19";"INSTALLATION";;97547;89743;"ES";"EUR";05/11/2013;"DI S.A.";10;16
"059/18";"HARDWARE";;4568023;4476662;"ES";"EUR";30/10/2012;"ROS.L. ";6;24
"059/18";"INSTALLATION";;4;4;"ES";"EUR";30/10/2012;"ROS.L. ";5;19
"059/18";"MAINTENANCE";;4;4;"ES";"EUR";30/10/2012;"ROS.L. ";1;1
"059/18";"SOFTWARE";;4;2;"ES";"EUR";30/10/2012;"ROS.L. ";2;29
"059/18";"CONTENT";;4;2;"ES";"EUR";30/10/2012;"ROS.L. ";9;14
"059/18";"ADVERTISING";"Canal Azul";4;3;"ES";"EUR";30/10/2012;"ROS.L. ";1;28
"059/18";"ADVERTISING";"Canal Verde";4;3;"ES";"EUR";30/10/2012;"ROS.L. ";5;29
"059/18";"ADVERTISING";"Canal Rojo";4;3;"ES";"EUR";30/10/2012;"ROS.L. ";10;26
"059/19";"HARDWARE";;585885;574168;"ES";"EUR";08/11/2013;"CO S.A.";2;21
"059/19";"INSTALLATION";;16306;15001;"ES";"EUR";08/11/2013;"CO S.A.";4;10
